tconst,ordering,nconst,category,characters,averageRating,numVotes,directors,writers,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres,decennie_startYear,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,title,region,language,isOriginalTitle,overview
tt0409379,9,nm4100318,actress,Young Thérèse,6.1,9727,nm0771613,"nm0957652,nm0068428,nm0771613",movie,In Secret,0.0,2013.0,107.0,"Crime,Drama,Thriller",2010.0,Lily Laight,,,actress,"tt1638002,tt1517268,tt0409379,tt2414766",En secret,FR,fr,0,"In 1860s Paris, a young woman, Therese, is trapped in a loveless marriage to the sickly Camille by her domineering aunt, Madame Raquin. She spends her days behind the counter of a small shop and her evenings watching Madame play dominos with an eclectic group. After she meets her husband’s alluring friend, Laurent, she embarks on an illicit affair that leads to tragic consequences. Based on Emile Zola’s novel, Thérèse Raquin."
tt0413078,7,nm1182921,actor,Homme saoul,5.3,49,nm0685882,nm0685882,movie,Orlando Vargas,0.0,2005.0,78.0,Drama,2000.0,Jorge Bolani,,,actor,"tt11136510,tt0331370,tt0303267,tt2642524",Orlando Vargas,FR,fr,0,"In Uruguay, where he lives with his wife and son Thomas, Orlando Vargas suffers from pressure from the government. Permanently watched by a policeman, Orlando seems not to care about danger. He decides to leave with his family to go to Josefina, the last village by the sea before Brazil. There, things move faster: on the day of his arrival, Orlando fails to return home."
tt0282526,3,nm0065005,actor,Dario,6.3,575,nm0615561,"nm0615561,nm1198821,nm0708196",movie,Giorni,0.0,2001.0,83.0,Drama,2000.0,Davide Bechini,1962.0,,actor,"tt0197272,tt0098390,tt0104985,tt0178132",Des jours,FR,fr,0,"Bank manager Claudio is 35 and gay, and he's been HIV-positive for a decade. He's managing the illness, but his strict regimen of medicine has turned him almost robotic. His relationship with partner Dario has also grown stale. When Claudio reunites with the mysterious Andrea, an old flame, the dullness of routine is suddenly broken. But soon, Andrea's romantic view of life tempts Claudio to engage in dangerous unprotected sex again."
tt0444629,12,nm0711968,actor,Kommandant Nemo,4.6,122,"nm1600940,nm1350752","nm0666272,nm0910419,nm1823368,nm1823340,nm1823325",movie,Felix - Ein Hase auf Weltreise,0.0,2005.0,81.0,"Animation,Family",2000.0,Thomas Rau,1936.0,,actor,"tt0258932,tt0064710,tt0083593,tt0173566",Felix - Autour du Monde,FR,fr,0,"After being separated from his friend Sophie, Felix embarks on a journey filled with mystical creatures in this high quality animated feature for your kids and family."
tt0243212,4,nm0064086,actress,"Jackie, mesera",6.3,84,nm0727309,"nm0727309,nm0764788,nm0961705",movie,Demasiado amor,0.0,2001.0,93.0,"Drama,Romance",2000.0,Carmen Beato,,,actress,"tt0247196,tt0291022,tt3949658,tt1695765",Demasiado amor,FR,fr,0,"Laura and Beatriz are two sisters in search of a dream in common: to run a guest house abroad and live off the rents. Laura travels to Spain to start off the project, and Beatriz remains alone in Mexico waiting for the right moment to catch up to her sister. While Beatriz nurtures the desire of moving away, she begins to feed off dreams and fantasies. In the midst of easy love affairs that earn her enough money to support Laura, Beatriz meets Carlos, a man with whom she travels throughout Mexico, discovering the inimaginable beauty of her country, her soul and her own body."
tt0382180,5,nm0381208,actor,Emanuel Bach,6.0,361,nm0211168,"nm1458045,nm1459897,nm0211168",movie,Mein Name ist Bach,0.0,2003.0,97.0,"Biography,Drama",2000.0,Paul Herwig,1970.0,,actor,"tt4005402,tt0426578,tt1695366,tt0116482",Une offrande musicale,FR,fr,0,Composer Johann Sebastian Bach is introduced to King Frederick II of Prussia in 1747. The aging composer and the young monarch clash and a battle of egos ensues.
tt0148421,3,nm0341055,actor,Vic,6.5,353,nm0203429,"nm0325528,nm0374929,nm0203429",movie,Looking for an Echo,0.0,2000.0,97.0,"Drama,Music",2000.0,Joe Grifasi,1944.0,,actor,"tt0095705,tt0100404,tt0077416,tt1442462",Les légendes de Brooklyn,FR,fr,0,The lead singer of an oldies group reminisces about the good ol' days and a potential comeback.
tt0312959,9,nm1575589,self,Self,6.7,197,nm0001703,"nm0028907,nm0001703,nm0902001",movie,Meine Schwester Maria,0.0,2002.0,90.0,"Documentary,Drama",2000.0,Nastassja Schell,1989.0,,actress,"tt1105379,tt0312959",Meine Schwester Maria,FR,fr,0,Maximilian Schell's portrait of his sister Maria.
tt0312959,9,nm1575589,self,Self,6.7,197,nm0001703,"nm0028907,nm0001703,nm0902001",movie,Meine Schwester Maria,0.0,2002.0,90.0,"Documentary,Drama",2000.0,Nastassja Schell,1989.0,,actress,"tt1105379,tt0312959",Ma soeur Maria,FR,fr,0,Maximilian Schell's portrait of his sister Maria.
tt0336439,1,nm0516652,actor,Noël,6.2,26,nm0109910,"nm0109910,nm0894439",movie,La fin du règne animal,0.0,2003.0,89.7455321480986,Drama,2000.0,Bruno Lochet,1959.0,,actor,"tt0380773,tt0487928,tt10457128,tt6435934",La fin du règne animal,FR,fr,0,"Noël is a different kind of man. He has maintained a state of innocence. His apparent non-conformism springs from his intuition, sensuality and, above all, his deep attachment to nature and its elements. People treat him like the village idiot and his one source of refuge and understanding is a little girl. Even Olivia, the local teacher with whom he falls in love, has trouble understanding and accepting his behavior which she considers primitive.
 In a state of despair about living in a world where there is no longer a place for the animal reign, Noël winds up committing an irreversible act..."
tt0333611,4,nm0334890,actor,unknown,6.3,156,nm1252592,"nm0461218,nm1252592,nm1252594,nm1426460",movie,Ich hiess Sabina Spielrein,0.0,2002.0,90.0,"Biography,Documentary,Drama",2000.0,Palle Granditsky,1923.0,2001.0,actor,"tt0175096,tt0250798,tt0076861,tt0162957",Ich hiess Sabina Spielrein,FR,fr,0,"The history of psychoanalysis is littered with the discarded psyches of the women whose diagnoses were key to the fame of the great masters. One such woman was Sabina Spielrein. Unlike the rest, she didn't vanish forever from history. Elisabeth Márton's film relates, restages and remembers the tragic story of Spielrein's life as gleaned from a box of her papers discovered in 1977 in the cellar of Geneva's former Institute of Psychology."
tt0175557,16,nm0884099,writer,unknown,6.5,373,nm0519882,"nm0136611,nm0519882,nm0782753,nm0884099",movie,O Delfim,0.0,2002.0,88.0,Drama,2000.0,Vasco Pulido Valente,1941.0,2020.0,writer,"tt0064144,tt0175557,tt0101361,tt13521126",Le dauphin,FR,fr,0,"A wealthy landowner, ""The Dauphin,"" enjoys a decadent life of hunting, drinking, and womanizing. He oversees his estate, the Laguna, with his barren wife, his one-armed manservant, and his treasured guard dog. When a sportsman (the film’s narrator) comes to the estate for his annual duck-hunting excursion, he discovers the body of the landowner’s wife floating in the lagoon and the manservant dead on his master’s bed. The Dauphin and his dog are nowhere to be found except for the mysterious barking sounds heard over the lagoon."
tt0299109,9,nm4736609,actress,unknown,4.4,225,nm0947779,"nm1085668,nm0947779",movie,Ren tou dou fu tang,0.0,2001.0,84.0,"Biography,Crime,Horror",2000.0,Edith Au,,,actress,"tt6549694,tt11439886,tt12182390,tt3420064",La martyre de Kowloon,FR,fr,0,"""There Is A Secret in My Soup"" is based on infamous HK crime case called 'Hello Kitty Murder'.In 1999 three triad gangsters kidnapped,brutally tortured and beat a 23-year old woman named Fan Man-yee for one month until she died.Then they dismembered and cooked the body,threw most of it out with the trash,fed legs and arms to stray dogs and hid the skull inside the head of a giant-sized Hello Kitty doll."
tt0403100,13,nm0498330,producer,unknown,6.0,295,nm0407990,nm0407990,movie,Haryu insaeng,0.0,2004.0,105.0,"Action,Crime,Drama",2000.0,Tae-won Lee,1983.0,2021.0,producer,"tt0317234,tt0108192,tt0401312,tt0245837",La pègre,FR,fr,0,A sprawling story of one man's tumultuous life within the context of the South Korean political situation during the second half of the 20th century.
tt0236788,4,nm0764004,actor,António,6.9,178,nm0621633,"nm0133981,nm0621633",movie,Tarde Demais,0.0,2000.0,95.0,Drama,2000.0,Carlos Santos,1937.0,2016.0,actor,"tt1884380,tt2820336,tt5756188,tt0179320",Trop tard,FR,fr,0,A touching and tragic real life story about a group of Portuguese fishermen who get caught in the middle of a storm in the Tejo river (Lisbon) and struggle to survive.
tt0411665,7,nm0592153,actress,Judite,6.3,206,nm0057825,"nm1646522,nm0754847",movie,O Milagre segundo Salomé,0.0,2004.0,97.0,Drama,2000.0,Margarida Miranda,1974.0,,actress,"tt0487887,tt0246498,tt0110462,tt0411665",Le miracle selon Salomé,FR,fr,0,"Portugal, 1917. The country is experiencing a great political and social agitation and it is said that in Fatima the virgin appeared to three little shepherds.
 Salomé, a young lady from the province, is one of the many girls who cheers Lisbon brothels, but she is such a special girl that a rich man invites her to live in his house and presents her to the high society of Lisbon. But her past will not stop chasing her and Salomé, who thought that this would be the beginning of a new life, will eventually lose everything by becoming an involuntary character of this miracle that agitated the country..."
tt0242029,1,nm3101793,actor,Muidinga,6.7,275,nm0695324,"nm0184241,nm0695324",movie,Terra Sonâmbula,0.0,2007.0,97.0,Drama,2000.0,Nick Lauro Teresa,,,actor,tt0242029,Terra Sonâmbula,FR,fr,0,"In the midst of Mozambique's devastating civil war, Muidinga, an orphaned refugee, wanders the countryside in search of his mother. His only companion is an elderly storyteller, and the only guide to finding his mother is a dead man's diary. This transporting drama underscores the power of imagination in surviving, and ultimately overcoming, the catastrophe of war."
tt0272093,2,nm0182827,actress,Claire,6.5,104,nm0054285,"nm0054285,nm0545382,nm0555051",movie,Les âmes câlines,0.0,2001.0,89.0,"Comedy,Romance",2000.0,Laetitia Coti,,,actress,tt0272093,Le fossé des générations est un lit douillet,FR,fr,0,"Jacques, 50-something bachelor painter and great seducer, is about to receive the charming Claire for dinner. Broke but clever, Jacques concocted a sumptuous meal. Everything looks great when, suddenly, a door slams and turns the evening into a fiasco. Jacques will have to change his plans, play the unexpected. However, that evening, it is the unexpected that will play with him."
tt0272093,2,nm0182827,actress,Claire,6.5,104,nm0054285,"nm0054285,nm0545382,nm0555051",movie,Les âmes câlines,0.0,2001.0,89.0,"Comedy,Romance",2000.0,Laetitia Coti,,,actress,tt0272093,Les âmes câlines,FR,fr,0,"Jacques, 50-something bachelor painter and great seducer, is about to receive the charming Claire for dinner. Broke but clever, Jacques concocted a sumptuous meal. Everything looks great when, suddenly, a door slams and turns the evening into a fiasco. Jacques will have to change his plans, play the unexpected. However, that evening, it is the unexpected that will play with him."
tt0216740,7,nm0196523,actress,Marthe,5.3,68,nm0837661,"nm0261181,nm0837661",movie,L'envol,0.0,2000.0,90.0,Drama,2000.0,Corinne Dacla,1963.0,,actress,"tt0084340,tt0086779,tt3782710,tt0228319",L'envol,FR,fr,0,"This is the story of Stan, a young man who might be considered an ordinary, run of the mill guy. But his love and passion for the theatre propels him to realize the most extraordinary desires. He is very attached to his grandfather, who owns a butcher's shop and who offers that Stan take over the family business. But Stan refuses. He decides to drop out of school and move out of his family's apartment, despite the opposition of his parents. His uncle is the only one to support him in the impossible dream of becoming an actor."
tt0436053,2,nm1784227,actor,unknown,6.3,66,nm0244792,nm0244792,movie,Amazon Forever,0.0,2004.0,90.0,Drama,2000.0,Chief Ayupu,,,actor,tt0436053,Amazon Forever,FR,fr,0,"Nicholas is a young cinematographer, shooting a documentary about the ancient tribal ritual in an Indian village near the Amazon, where he fell in love with the daughter of a chief, at the same time more and more like the side of the original dailylife, and a more in-depth understanding of their ancient customs, however, he found where deforestation has become increasingly serious ......"
tt0436053,2,nm1784227,actor,unknown,6.3,66,nm0244792,nm0244792,movie,Amazon Forever,0.0,2004.0,90.0,Drama,2000.0,Chief Ayupu,,,actor,tt0436053,Amazon Forever: L'âge de l'innocence,FR,fr,0,"Nicholas is a young cinematographer, shooting a documentary about the ancient tribal ritual in an Indian village near the Amazon, where he fell in love with the daughter of a chief, at the same time more and more like the side of the original dailylife, and a more in-depth understanding of their ancient customs, however, he found where deforestation has become increasingly serious ......"
tt0246108,6,nm0005010,actress,Robin Eastman,4.3,425,nm0798926,nm0798926,movie,Nailed,0.0,2001.0,90.0,"Drama,Romance",2000.0,Lori Heuring,1973.0,,actress,"tt0166924,tt1564367,tt0305224,tt0926129",Pris au piège,FR,fr,0,"When a passionate but turbulent affair with an emotionally troubled girl results in pregnancy, a struggling writer and his tight-knit family are forced to decide how the story will end."
tt0367046,3,nm0301454,actress,Sonia,5.1,283,nm1377689,nm1377689,movie,Sin ton ni Sonia,0.0,2003.0,113.0,Comedy,2000.0,Mariana Gajá,1976.0,,actress,"tt2767992,tt0367046,tt0414736,tt2280066",Chacun sa voix,FR,fr,0,"Orlando (Juan Manuel Bernal) is a neurotic dubbing director of series B that desqui-ta of all your frustrations and anger with their coworkers. Orlando lives with Sonia (Mariana Gaja), a woman ""new age"" in quest for inner peace. He, in crisis, stifled by the love of So-nia and tempted by the novelty of another woman, can not desci-FRAR the complicated language of life as a couple of young people, and going from flower to flower revealing its inability of being alone. On the other hand we have to Mauritius (José María Yazpik), a young and awkward to relate hermit who loves and despises while René (Cecilia Suárez), a beautiful woman ""postmodern"""
tt0418985,9,nm0609627,actress,Tante de Tango,6.5,82,nm0490324,nm0490324,movie,Les oiseaux du ciel,0.0,2006.0,108.0,Drama,2000.0,Luce Mouchel,,,actress,"tt2398149,tt0422015,tt4063800,tt7124904",Après l'océan,FR,fr,0,Journey of an african migrant through Europe.
tt0448239,4,nm0953220,actor,Herr Fischer,5.9,428,nm0200498,"nm0200498,nm1090998,nm1146102",movie,Offset,0.0,2006.0,110.0,"Comedy,Drama",2000.0,Manfred Zapatka,1942.0,,actor,"tt0266624,tt0932807,tt0118493,tt0308214",Offset,FR,fr,0,"The plot focuses on the lives of the soon to be married Stefan, a German working in Romania for a wealthy and eccentric printing company owner, Nicu Iorga and his soon-to-be bride Brîndușa, who is Nicu's secretary."
tt0157836,10,nm0935144,actor,Reporter,2.8,962,nm0816074,"nm0465756,nm0816074",movie,Island of the Dead,0.0,2000.0,91.0,"Horror,Thriller",2000.0,Steffen Wink,1967.0,,actor,"tt0230534,tt2112136,tt0847709,tt0405743",L'Île des morts,FR,fr,0,"Stranded on a deserted island, a group of people struggle to survive against a swarm of supernatural flies."
